-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,0,0,2,-1,2,5,5,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,0,0,5,5,0,0,0,20,5,2,-1,-1,-1,-1,-1,-1
-1,-1,2,0,5,5,5,5,5,5,20,5,5,2,-1,-1,-1,-1,-1,-1
-1,2,0,5,5,20,5,20,20,18,18,5,18,2,-1,-1,-1,-1,-1,-1
-1,2,5,5,18,20,18,18,5,5,5,5,5,2,-1,-1,-1,-1,-1,-1
-1,2,5,18,5,20,5,20,20,5,18,5,18,2,2,-1,-1,-1,-1,-1
-1,2,5,5,5,20,5,18,5,5,18,5,20,5,2,2,2,2,2,-1
-1,2,2,2,5,5,5,5,18,5,5,20,20,5,0,5,5,5,2,-1
2,0,0,0,5,5,5,5,20,5,5,5,5,5,5,5,5,5,2,-1
2,3,5,5,5,5,2,0,2,5,5,2,0,0,0,0,0,0,0,-1
2,3,3,5,3,3,2,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2,3,3,3,18,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
