-1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,-1,-1
-1,2,3,3,3,5,5,5,1,5,5,5,5,2,5,5,5,1,2,-1
2,1,3,3,3,3,3,5,5,20,1,1,5,2,5,18,20,5,2,-1
2,3,3,3,3,3,3,2,5,5,20,5,5,2,5,5,5,5,2,-1
2,3,3,3,3,3,3,2,5,5,18,5,5,1,5,18,5,5,2,-1
1,1,2,1,1,1,1,1,2,5,20,5,5,20,5,20,5,5,2,-1
-1,-1,2,5,5,5,5,5,1,20,1,2,20,5,1,1,20,1,2,-1
-1,2,1,5,5,5,20,5,5,5,5,2,5,20,5,5,5,5,2,-1
-1,2,5,5,1,1,5,1,1,1,5,1,5,5,1,1,20,5,2,-1
-1,2,5,20,5,20,20,5,5,5,5,5,20,5,5,20,5,5,2,-1
-1,2,5,20,5,5,5,5,20,1,1,20,5,2,1,1,1,1,1,-1
-1,1,1,1,1,1,1,2,5,5,5,5,2,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
