2,1,1,1,0,0,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,3,3,3,10,10,11,5,5,1,1,1,2,-1,-1,-1,-1,-1,-1,-1
2,3,3,3,15,15,16,5,5,20,5,5,2,-1,-1,-1,-1,-1,-1,-1
2,3,3,3,3,15,16,5,20,5,5,20,1,1,2,-1,-1,-1,-1,-1
2,2,3,3,3,3,16,2,5,5,5,20,5,5,2,-1,-1,-1,-1,-1
2,1,2,3,3,3,5,1,2,5,20,5,20,5,2,-1,-1,-1,-1,-1
2,5,1,2,5,5,5,5,2,5,5,20,5,5,2,-1,-1,-1,-1,-1
2,5,5,1,2,5,2,5,1,1,1,5,1,1,1,2,-1,-1,-1,-1
2,5,20,5,1,5,1,20,5,5,20,5,5,5,5,2,-1,-1,-1,-1
2,5,5,20,5,5,5,20,5,5,5,5,20,5,5,2,-1,-1,-1,-1
2,5,5,5,2,5,20,5,20,20,5,20,5,2,1,1,-1,-1,-1,-1
2,5,5,2,1,1,1,1,2,5,5,2,1,1,-1,-1,-1,-1,-1,-1
2,5,2,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
