-1,-1,-1,-1,-1,-1,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,1,1,1,1,1,1,5,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,5,5,5,5,5,20,5,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,5,5,5,20,1,1,5,20,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,20,18,3,3,3,18,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,5,20,3,3,3,5,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,5,18,3,5,3,2,5,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,5,5,5,18,5,1,20,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,20,5,5,20,5,5,5,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,5,5,2,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
