2,1,0,1,0,2,1,1,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1
2,3,3,5,5,2,5,5,5,5,5,0,1,2,-1,-1,-1,-1,-1,-1
2,3,3,5,5,2,5,20,5,5,20,5,5,2,-1,-1,-1,-1,-1,-1
2,3,3,5,5,0,20,1,1,2,2,5,5,2,-1,-1,-1,-1,-1,-1
2,3,3,5,5,5,5,5,5,0,0,5,5,2,-1,-1,-1,-1,-1,-1
2,3,3,5,5,18,5,18,5,5,22,5,1,2,-1,-1,-1,-1,-1,-1
0,1,1,1,1,1,5,0,0,20,5,20,5,2,-1,-1,-1,-1,-1,-1
-1,-1,2,5,22,5,5,22,5,22,5,22,5,2,-1,-1,-1,-1,-1,-1
-1,-1,2,5,5,5,5,18,5,5,5,5,5,2,-1,-1,-1,-1,-1,-1
-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
