-1,-1,-1,2,1,1,1,1,2,1,1,1,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,3,3,5,5,1,5,5,5,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,3,3,5,5,5,5,5,5,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,3,3,5,5,2,5,5,2,1,1,2,-1,-1,-1,-1,-1
-1,-1,2,1,1,1,1,1,1,5,5,1,5,5,1,2,-1,-1,-1,-1
-1,-1,2,5,5,5,5,5,5,5,5,5,5,5,5,2,-1,-1,-1,-1
-1,-1,2,5,5,2,5,5,1,2,5,5,2,5,5,2,-1,-1,-1,-1
2,1,1,1,5,1,2,5,5,2,2,1,2,5,1,2,-1,-1,-1,-1
2,5,5,20,5,5,1,1,1,1,2,5,1,5,5,2,-1,-1,-1,-1
2,5,18,5,20,5,5,20,5,5,2,5,20,5,5,2,-1,-1,-1,-1
2,5,5,20,5,5,20,5,5,5,2,5,5,5,2,1,-1,-1,-1,-1
1,1,1,2,5,18,18,5,2,1,1,1,1,1,1,-1,-1,-1,-1,-1
-1,-1,-1,2,5,5,5,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
