-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,5,6,2,2,1,1,2,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,18,20,1,1,5,6,2,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,5,5,5,5,20,6,2,-1,-1
2,1,1,1,1,1,1,1,2,2,5,0,0,0,5,5,6,2,-1,-1
2,3,3,3,3,5,5,6,1,1,5,20,5,5,20,2,2,1,-1,-1
2,3,3,3,3,5,5,5,5,5,20,5,20,20,6,1,2,-1,-1,-1
2,3,3,3,3,5,5,6,2,2,20,5,5,20,5,6,2,-1,-1,-1
0,0,0,0,0,0,0,0,0,2,5,5,20,5,6,1,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,20,5,20,5,6,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,6,1,1,6,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,5,5,6,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
